# DeviceXYZ Surface Profiler v2.1
# Date: 2026-04-15
# Sample: AG Film Test
# Pixel size: 0.5 um
# Height unit: nm
6.9968	4.6232	0.2982	-3.2347	3.4911	1.9674	4.4760	3.1759	5.2478	-2.6762	6.5870	0.9880	10.3763	-3.4459	8.6798	0.9896	-3.2571	-2.4194	-1.6017	2.1208	2.6142	-2.8685	-0.1218	10.7114	8.6377	2.1816	0.1900	0.6002	3.0676	-5.1140	-1.2869	-8.3429	1.9961	3.2360	-2.4159	7.8699	-6.1288	-7.3219	1.1223	5.2355	8.4196	-2.2944	5.3934	-0.1925	-0.8631	4.4183	3.2616	-7.8820	7.3827	6.9005	-3.1278	1.9790	2.4702	1.3034	-2.7515	-3.3581	-0.1278	5.8636	2.7180	-1.8531	3.8585	-14.2427	5.7438	-8.6986	-1.8122	-5.5983	-6.4734	5.8041	-2.3385	1.7325	-0.2346	2.3852	0.3841	-6.4150	4.9813	-2.4688	-7.7829	-2.1406	7.5038	4.2511	-1.7433	-1.7463	-1.6082	10.3837	1.9097	2.1502	5.1514	1.1939	-1.2952	-0.9817	-0.3580	-0.1861	3.6381	0.2597	3.6632	-0.4036	0.3932	-9.9910	4.5816	1.7324
4.9901	-14.4813	10.4419	-0.6979	5.5409	-5.1995	3.0639	-5.2671	-3.1188	9.5702	-0.9534	1.0872	4.3503	2.4784	0.7521	1.8248	12.0171	-0.2881	1.0055	5.2533	5.5276	5.9352	3.1937	-5.7150	8.1672	-5.7317	1.5132	-3.7714	-0.3207	1.6438	1.6068	2.1096	8.0686	2.2677	-1.2208	4.8204	5.9474	-6.1380	2.9870	3.5059	-1.4878	6.8785	-0.7503	0.6279	-0.8654	0.0779	-5.4814	-7.2003	7.9725	-4.2348	-4.9570	-10.7670	-3.1948	-6.6154	8.2101	5.0491	-3.4408	11.2622	4.9088	-1.6242	-12.4970	11.4547	-6.9479	-8.2270	5.1129	12.1988	6.9214	2.8195	2.9738	4.2671	3.7946	1.4060	0.5210	-0.3130	-3.7698	-1.4034	-8.4648	-0.4917	-4.9430	-5.5179	0.8995	6.9600	4.5916	-7.8525	-4.9481	4.7039	-4.9124	-1.1232	2.7503	-4.8417	0.5269	-6.6701	-3.0068	1.5989	-7.9650	2.2024	-0.0982	2.7624	1.1196	6.8207
0.6261	-2.1470	0.6115	2.7165	0.2443	0.2030	-3.5100	-3.3145	-7.0130	8.7479	-6.2193	-3.4645	-3.5920	4.4746	-1.4747	6.2387	-3.3675	1.3950	-4.1767	10.7257	-5.9380	1.5491	3.1689	2.0690	-0.9264	-0.6491	0.2191	-0.7350	4.8194	11.0526	-2.7875	-6.8490	-0.4414	12.8985	-4.0184	8.1956	8.3885	-2.7679	2.8449	8.1420	-1.8956	-1.0179	-2.9084	-5.0738	-3.2464	-6.1197	0.1704	-3.8499	1.1689	-7.7795	1.6544	4.1676	-9.9687	1.8703	6.1383	-6.0482	8.3629	2.0951	-3.5251	-0.2788	2.7916	0.3800	2.6938	-4.6034	0.8468	-7.0686	-0.5561	-4.5195	-3.6776	6.1805	5.4566	3.0457	-5.4616	-1.5820	6.0655	0.7086	11.5966	1.9666	0.9602	-1.5456	0.6677	-0.7623	3.5405	4.7835	-3.9299	-6.6562	-9.1810	2.5400	-5.5168	-10.7645	1.9429	12.4650	-0.0304	4.1925	0.4091	-0.4944	4.5954	-1.4514	1.3370	1.6085
-3.3405	4.9602	-0.8748	-3.7787	2.6825	-4.4923	0.1409	-0.0456	5.4295	2.3735	-0.1251	4.0888	6.9510	2.7891	0.0518	-6.5592	-5.3256	-1.5261	-3.0476	-0.9349	0.2832	2.6485	-0.3525	2.4325	0.3224	-9.8773	-4.6967	-0.7204	-6.0485	2.9996	7.6538	6.0938	-1.0672	7.4536	0.7433	-1.6854	-3.0670	-1.5123	-1.9409	0.8521	0.8029	0.0152	2.1847	5.9532	4.7478	-7.4245	-12.7696	4.6716	-6.8344	-1.1238	-5.8506	-9.0099	2.7073	3.7958	-2.8826	-12.9552	-2.7312	1.9590	-7.3946	0.9168	-0.0765	2.8965	0.5979	-4.8653	5.9829	-0.7926	-0.1365	-4.6663	-2.2164	-4.4240	-0.8647	8.5585	-6.8595	-8.0678	7.3559	-1.0466	-3.3454	5.1995	-3.0281	9.1300	3.3896	-2.4396	10.7865	-3.0286	3.7105	1.4965	6.5087	7.8076	0.1600	-3.7671	2.2999	-3.3886	10.0669	0.6827	-1.8266	0.9234	-6.7356	-4.8581	6.0021	-3.2845
-5.2346	2.6833	5.9285	3.5948	4.9802	-3.7840	-7.1091	7.5067	-1.6134	-1.2542	6.6410	2.7812	2.2794	10.8250	-3.2176	4.6392	0.2851	1.3430	7.6423	2.5392	2.6915	5.3625	-1.8248	-4.1960	-5.2240	-9.8318	10.2810	-5.5160	-1.1063	-1.3841	1.5370	4.0787	4.3024	-2.9154	-0.8356	1.4129	-1.2435	8.0367	2.4549	3.6744	3.3144	5.8674	0.9051	-6.4842	1.9984	-3.2568	-2.6431	2.9318	6.1914	0.1064	1.5442	8.5111	1.2038	13.0084	2.8275	-8.8038	3.7667	1.9058	6.4488	3.3659	-0.6923	-6.1215	-1.0451	-4.2526	-2.9026	2.9429	8.3495	1.9734	-5.9794	2.2230	5.9832	-3.0489	-0.6701	0.0734	-3.9245	3.2414	-0.6047	2.0977	-4.4375	-2.1873	3.6119	-1.8642	8.6348	-1.9982	1.1234	4.6630	-7.0918	-8.8040	-7.6283	6.3129	-2.7593	12.7910	-2.8212	0.9228	7.7105	10.0305	10.3075	6.0418	5.1203	2.9626
3.8918	-2.7559	-4.0910	-0.0169	-0.8509	-2.2661	3.4819	4.7765	0.4420	7.3877	-5.7084	-0.9683	-3.5841	-9.3327	-0.4134	-0.6087	7.5672	3.1541	-5.1209	9.2705	6.1052	2.9105	-1.1324	-4.7972	-1.8610	5.4437	9.4229	7.7162	-2.4442	-5.5981	0.7044	-8.8422	1.6158	-0.7380	-2.3302	-7.9735	2.5680	-2.6635	-5.8496	-14.3613	-0.1376	8.8613	8.3063	-2.2855	-3.0111	2.3439	-4.9919	1.5090	3.8304	6.1347	-0.5008	-1.0184	-4.3899	-4.1344	-1.1324	1.8368	4.5679	-4.0159	7.4634	-1.3556	-0.1068	-3.7361	-12.1212	4.4202	3.6842	-1.4066	0.3350	2.5797	-7.8127	-2.6453	3.9713	-6.2714	1.4678	-6.7829	2.3321	-0.1782	-8.0757	5.8237	-3.6730	-4.0513	1.0028	5.7432	-5.0791	0.3084	2.1441	3.4655	0.8822	-1.8351	-4.1380	0.4307	-5.3607	-14.6068	2.1828	4.5197	-11.8147	-5.0487	3.0958	10.2875	0.1040	-3.6400
-0.9145	6.8744	-3.2298	-3.9960	-2.4137	-4.7666	0.6134	8.1234	1.6154	-1.2618	-1.4591	-7.8160	4.4155	-0.3892	-0.9024	15.9655	1.4938	-3.7590	-2.1318	5.7422	0.5664	-7.1914	4.5961	-3.3407	9.3665	5.4002	-2.2366	6.4051	0.3393	4.2639	2.4237	-4.2318	-3.2177	5.1498	-1.6739	-2.0182	-4.7756	2.1180	10.3126	-5.3377	0.1211	7.0611	-0.3982	2.2619	-5.3120	2.1415	-0.9357	4.9286	5.9369	12.9478	2.8982	1.6290	0.9719	-1.7658	1.6924	-1.4770	0.8423	6.5880	-5.0327	5.6994	6.5856	-0.5903	-10.6093	-3.0391	6.4850	-0.1143	-4.9965	-2.5239	4.2031	2.7337	-1.1947	-1.8341	-1.9588	-4.6121	8.0769	-1.6116	6.0858	7.6066	4.9916	-2.1581	2.0187	-0.1210	-4.5185	1.6218	-5.8952	5.9384	-2.3231	1.0058	1.4164	-1.2945	2.9335	-2.3745	4.3565	-6.7299	0.6319	9.6946	-5.0017	-3.3887	2.5695	0.8979
1.7532	2.4459	3.1736	5.5485	2.0491	-1.2063	3.3629	9.4994	-0.6632	-4.8726	5.5354	-0.6019	-10.8633	4.2371	-2.6766	-0.4527	1.6599	0.9525	3.5473	-2.1774	2.5655	-1.2977	3.6941	3.0768	-4.6772	5.4299	-2.6798	4.0403	1.8364	9.1909	-1.1173	-1.7466	-0.0971	-1.5159	3.9997	-8.0816	-5.2684	-5.3390	4.7515	8.5531	-0.5222	-0.8441	0.3503	5.8094	-4.6368	1.1918	4.8760	2.5055	0.9479	5.0052	-13.5162	3.3894	-3.2704	-9.1532	2.5560	6.8683	-0.6872	4.7644	8.0614	6.5746	8.1998	3.7106	0.3772	-8.0098	-1.2303	-4.2162	10.8547	-0.8794	0.6160	2.7574	0.2180	8.4753	-3.1132	0.9730	-3.7124	-6.6001	-3.0588	-0.1852	-2.1465	-3.4621	-7.0316	-0.4155	-7.5236	3.8003	0.4122	-7.2878	-1.5460	-3.7608	1.5959	6.7023	-9.3759	0.5751	-0.8007	3.3567	1.0660	-3.7598	-1.5953	-3.9801	5.3800	0.1066
9.5060	-0.3033	-3.5420	-7.5686	-9.0157	-7.9207	1.3356	2.5436	-7.9060	4.4752	-2.4153	0.7340	8.0611	4.4842	-1.3427	-4.4560	-10.7591	-3.5958	-1.0557	-4.9359	-0.6563	0.3843	-1.1243	-3.2500	0.8433	2.2097	-5.4520	7.0547	-0.4929	0.0942	3.5411	1.1661	4.7657	1.4356	-3.0622	1.8075	-5.7186	0.5428	-0.1661	-1.0406	-0.6427	-9.4092	-2.7436	0.4642	0.7993	-5.1384	6.3285	-4.3309	4.8473	2.1360	-3.2311	8.8766	-5.9682	4.5958	5.0029	-3.3531	6.9623	-1.2502	1.4435	1.3016	-0.6715	4.0540	3.9674	-8.7427	6.5217	-8.3125	5.1627	5.6335	-5.4548	-2.0541	-5.5285	-1.0746	-1.5402	3.8983	6.5515	6.9784	-2.8108	-1.0461	-8.4172	-4.0294	4.8243	8.0779	-6.1717	-2.9623	-0.1320	1.4008	-4.0480	2.1203	-2.3692	-0.0723	2.7314	0.0321	-2.1819	-0.5480	-0.4418	-1.8501	-1.2940	7.9932	2.8046	-1.4774
3.4848	-1.6691	5.8656	1.8482	-0.5365	2.2386	-7.8544	-5.6338	-5.9696	0.7147	8.6626	11.1565	3.1903	2.5042	-9.0053	-2.7134	-3.9389	-3.1042	-0.8407	-2.3605	-9.8965	3.7396	-5.3637	1.1962	10.3704	-4.5969	-12.6514	-1.4300	5.5048	9.7917	-6.1477	2.4835	-2.3266	-0.5297	13.2217	-7.5149	1.2687	2.3385	5.4289	0.4899	1.5403	-1.9582	1.3456	-1.7160	3.1079	-1.8481	1.8855	-0.1463	5.6303	-0.2570	-8.8652	6.3096	-4.5287	-3.2688	-2.9783	6.8722	-10.6784	15.6887	5.2803	1.1162	-0.2745	1.4278	2.6056	3.2261	2.7780	0.4479	-0.9867	-0.7564	-0.9745	5.6689	2.9678	-14.7019	3.2795	0.9737	-0.0935	-1.9426	5.6206	4.7376	-3.8644	2.0353	-4.8583	-6.8981	-3.1336	4.3120	4.7656	2.5654	3.6255	2.5809	-3.2074	2.1596	4.0020	3.7715	5.9446	3.5415	1.7572	5.3508	-0.1326	-4.4094	-0.8153	-3.7245
-3.3759	-0.7226	-3.9621	-1.5398	-9.4681	1.0665	0.0060	-4.0854	3.2962	4.6879	-8.0378	-3.8136	-3.8457	-4.6995	4.1474	-0.9691	-1.3226	-10.0193	3.1771	-6.1963	0.2997	1.3869	6.8033	-6.5441	-15.0976	0.9192	9.0026	6.1947	1.0483	-2.4582	4.0356	-4.8677	2.3818	2.5274	5.3010	13.7983	1.9621	-2.5448	-0.1279	-8.8454	-3.4736	-2.0464	-2.6204	0.7618	-4.1121	5.6052	0.0010	-0.0465	-1.6395	0.7760	4.1255	-4.3357	-3.2906	-1.5186	-6.7294	-4.0963	-2.3811	4.3719	1.3128	0.9679	4.2545	-0.6869	1.9523	-0.5161	1.3268	-2.9138	-12.1941	-0.6714	7.1137	4.6311	4.8270	6.1807	0.4433	0.9866	-3.0883	-1.5804	3.0789	6.0194	-0.6972	-2.2509	0.0026	3.0060	-7.2193	-11.4809	-2.7527	-6.1036	-2.5407	-0.7389	-2.2662	7.2623	1.6337	1.5024	3.1110	-5.6942	5.1956	-0.3788	3.3524	-5.3593	-7.7688	4.0894
1.8820	-4.5103	-4.3483	5.6272	-5.9471	8.2134	-4.5031	3.1920	-1.6431	3.0159	-2.7206	-0.8140	0.2046	-5.0109	3.7041	-2.5661	-1.1430	-4.9717	-12.8117	-0.9551	12.0631	3.9230	-0.0963	-1.3145	0.1123	2.7356	-5.9041	5.5716	3.5769	3.5909	2.1924	0.0981	3.3643	2.9591	-1.7702	-2.8680	0.5093	7.7451	-6.1955	-7.3376	0.8238	0.2544	0.8667	1.2198	-1.1160	7.4493	-8.0045	-4.1425	-0.5163	-8.2159	-0.8793	8.3074	0.1044	1.1535	-6.3008	-3.0818	-1.8760	-1.5886	6.4082	2.7885	-5.5573	1.2325	2.4911	5.7007	7.9027	-5.0755	-4.0543	-6.2879	-1.1701	2.3318	4.9367	-0.3798	-1.5992	0.7588	-4.1757	10.4477	-8.0383	0.9237	10.1180	0.0340	-0.9502	-1.7872	-0.9020	6.8642	-11.0593	7.6672	-7.1198	-1.3333	-2.1462	2.9428	-7.9906	2.3109	10.1215	-6.8159	0.9485	-3.3099	2.1294	0.0957	-3.2074	2.4394
9.0217	-0.9545	3.5988	-6.4664	-4.7822	2.3620	7.4206	1.7781	-1.5653	-0.0035	-6.2520	3.0226	4.4117	-2.2605	-2.3502	1.3294	-2.1836	-0.3307	10.4986	-1.2351	-1.7917	-3.2377	3.7210	-0.9061	-3.2469	6.6065	7.0980	-3.0021	-9.3327	5.0376	-3.4231	3.9531	-9.8505	4.4630	-6.0559	3.6538	0.0714	-4.7697	-2.0352	3.4316	0.5295	2.9221	9.8822	-7.8212	8.0861	0.5218	-4.4939	-6.6516	-0.9456	4.6083	-0.6377	7.5558	-7.2559	-0.0604	-6.2620	1.8182	4.4344	-2.1038	-13.0211	0.9947	2.1837	2.0215	6.1789	-5.3553	3.4011	5.9625	-8.8929	1.5983	-2.5209	-0.4076	1.7384	-2.4361	-3.3785	0.1708	-5.4362	-5.4291	3.3969	-5.7440	3.3316	2.3130	-8.6290	-3.3878	5.9705	-4.9058	-2.3220	2.3103	3.9170	-1.2577	-2.9876	7.1118	8.6945	4.8943	0.4266	-4.0413	-4.1522	2.6126	2.0920	7.0080	3.2523	-7.5154
5.2597	-4.9903	-1.9199	1.2510	9.9783	15.5496	3.0336	-0.9160	2.6725	4.4383	-1.6033	8.9761	1.1504	2.4887	3.3296	2.1079	4.1947	-3.0863	-2.7915	-5.5008	2.1975	3.8947	2.2889	8.3725	-0.0280	3.3437	-5.4585	-1.9355	3.4777	4.2455	-1.4698	-0.3580	-7.5894	-1.7851	4.4519	2.8760	2.5033	0.2489	0.0353	-3.3016	3.4941	2.1049	2.4601	-2.6302	-10.7667	5.4858	-2.3942	-4.3139	3.4674	-1.9601	5.2997	3.0850	3.4178	-6.8298	6.0597	1.3063	-1.8464	0.7169	-8.8812	2.0433	-5.1469	-6.7634	-7.6118	5.5634	-3.1463	7.6686	-2.6790	-8.5368	-5.5826	6.1791	-0.7795	-2.7414	0.8001	2.5089	5.5870	7.2425	-1.7988	-6.6302	-2.0673	1.3014	-4.8188	-4.7858	1.7189	-0.2433	0.1640	-3.7925	-1.1520	-4.6212	4.4510	5.1762	-9.2309	-4.6476	-7.4826	-3.2501	-0.4172	-7.2482	-4.6093	-5.0198	1.0363	0.3467
-3.6087	0.8841	-2.7334	-1.3583	8.3673	6.7023	-6.4979	4.1487	4.0570	-5.7413	4.0939	7.6897	-5.6127	-4.5875	5.0883	1.3575	2.7574	1.7029	1.9535	-6.6324	5.2366	5.8479	-1.1470	-0.2174	-7.6555	2.5713	2.8603	-0.3110	5.6218	-1.6704	2.8230	-5.0983	-0.1178	-0.8718	1.1265	-1.8476	-0.6574	4.1302	-2.1838	-8.0329	8.7479	6.9073	-6.4613	3.4485	-2.5149	1.3174	1.4711	-1.1720	-3.9188	-3.4527	-4.5810	-4.1591	-0.3359	-3.5788	3.4103	7.4362	-2.9003	1.1970	2.4984	2.3600	0.3798	3.7134	2.4112	-6.1883	4.3458	4.4365	-3.8164	0.1897	3.4166	-1.0466	5.3649	11.8194	-3.9299	-6.9052	1.5191	3.6078	-1.1543	7.2663	-6.6930	3.4646	-3.0293	8.5969	9.9626	-3.8333	-2.7478	4.2979	-1.9357	-0.2271	0.1269	-9.5984	-0.0692	-3.4486	-2.4656	7.2182	-6.2825	4.0660	-1.3948	-1.3988	3.9519	1.7003
